Date,Item,Quantity,Price,Location,Category,Location Weight,Abnormal Score,Is Abnormal,Total Daily Spending
2025-05-25,Black Tea,2,70,榮耀門市,Beverages,5.0,54.19000000000001,No,395
2025-05-26,Instant Noodles,3,135,豐學門市,Food,6.25,14.77,No,475
2025-05-26,Bento,2,170,豐學門市,Food,6.25,14.77,No,475
2025-05-26,Toiletries,2,170,榮耀門市,Other,5.0,14.77,No,475
2025-05-27,Coffee,3,255,豐學門市,Beverages,6.25,16.47000000000001,No,390
2025-05-27,Milk Tea,1,45,北投門市,Beverages,4.0,16.47000000000001,No,390
2025-05-27,Stationery,3,90,豐學門市,Other,6.25,16.47000000000001,No,390
2025-05-28,Rice Ball,3,90,豐學門市,Food,6.25,16.42000000000001,No,385
2025-05-28,Hot Dog,1,40,豐學門市,Food,6.25,16.42000000000001,No,385
2025-05-28,Coffee,3,255,冠桃園門市,Beverages,3.38,16.42000000000001,No,385
2025-05-29,Coffee,1,85,中高站門市,Beverages,0.0,42.79000000000001,No,800
2025-05-29,Whiskey,1,85,中高站門市,Wine,0.0,42.79000000000001,No,800
2025-05-29,Toiletries,3,255,冠桃園門市,Other,3.38,42.79000000000001,No,800
2025-05-29,Juice,3,120,中高站門市,Beverages,0.0,42.79000000000001,No,800
2025-05-29,Bento,3,255,北投門市,Food,4.0,42.79000000000001,No,800
2025-05-30,Whiskey,1,85,冠桃園門市,Wine,3.38,44.75,No,685
2025-05-30,Rice Ball,2,60,北投門市,Food,4.0,44.75,No,685
2025-05-30,Stationery,2,540,榮耀門市,Other,5.0,44.75,No,685
2025-05-31,Bento,2,170,北投門市,Food,4.0,81.24000000000001,Yes,1585
2025-05-31,Sake,2,60,豐學門市,Wine,6.25,81.24000000000001,Yes,1585
2025-05-31,Whiskey,3,1275,冠桃園門市,Wine,3.38,81.24000000000001,Yes,1585
2025-05-31,Sandwich,1,35,豐學門市,Food,6.25,81.24000000000001,Yes,1585
2025-05-31,Instant Noodles,1,45,豐學門市,Food,6.25,81.24000000000001,Yes,1585
2025-06-01,Bento,1,85,北投門市,Food,4.0,21.81,No,935
2025-06-01,Hot Dog,3,720,北投門市,Food,4.0,21.81,No,935
2025-06-01,Juice,1,40,北投門市,Beverages,4.0,21.81,No,935
2025-06-01,Stationery,3,90,北投門市,Other,4.0,21.81,No,935
2025-06-02,Beer,1,35,中高站門市,Wine,0.0,32.54000000000001,No,270
2025-06-02,Stationery,1,30,豐學門市,Other,6.25,32.54000000000001,No,270
2025-06-02,Whiskey,1,85,中高站門市,Wine,0.0,32.54000000000001,No,270
2025-06-02,Rice Ball,1,30,北投門市,Food,4.0,32.54000000000001,No,270
2025-06-02,Instant Noodles,2,90,豐學門市,Food,6.25,32.54000000000001,No,270
2025-06-03,Juice,2,80,冠桃園門市,Beverages,3.38,47.25000000000001,No,335
2025-06-03,Milk Tea,2,90,豐學門市,Beverages,6.25,47.25000000000001,No,335
2025-06-03,Coffee,1,85,北投門市,Beverages,4.0,47.25000000000001,No,335
2025-06-03,Hot Dog,2,80,中高站門市,Food,0.0,47.25000000000001,No,335
2025-06-04,Black Tea,1,35,北投門市,Beverages,4.0,38.89000000000001,No,410
2025-06-04,Rice Ball,1,30,北投門市,Food,4.0,38.89000000000001,No,410
2025-06-04,Green Tea,1,30,冠桃園門市,Beverages,3.38,38.89000000000001,No,410
2025-06-04,Stationery,2,60,中高站門市,Other,0.0,38.89000000000001,No,410
2025-06-04,Coffee,3,255,中高站門市,Beverages,0.0,38.89000000000001,No,410
2025-06-05,Milk Tea,1,45,中高站門市,Beverages,0.0,44.57000000000001,No,755
2025-06-05,Coffee,2,170,中高站門市,Beverages,0.0,44.57000000000001,No,755
2025-06-05,Stationery,2,420,榮耀門市,Other,5.0,44.57000000000001,No,755
2025-06-05,Juice,3,120,豐學門市,Beverages,6.25,44.57000000000001,No,755
2025-06-06,Sandwich,2,70,冠桃園門市,Food,3.38,53.80000000000001,No,495
2025-06-06,Bento,3,255,榮耀門市,Food,5.0,53.80000000000001,No,495
2025-06-06,Stationery,3,90,中高站門市,Other,0.0,53.80000000000001,No,495
2025-06-06,Juice,2,80,豐學門市,Beverages,6.25,53.80000000000001,No,495
2025-06-07,Parcel Pickup,2,700,北投門市,Other,4.0,55.32000000000001,No,990
2025-06-07,Milk Tea,3,135,北投門市,Beverages,4.0,55.32000000000001,No,990
2025-06-07,Black Tea,2,70,榮耀門市,Beverages,5.0,55.32000000000001,No,990
2025-06-07,Toiletries,1,85,豐學門市,Other,6.25,55.32000000000001,No,990
2025-06-08,Hot Dog,1,40,中高站門市,Food,0.0,9.270000000000005,No,165
2025-06-08,Sake,3,90,榮耀門市,Wine,5.0,9.270000000000005,No,165
2025-06-08,Beer,1,35,中高站門市,Wine,0.0,9.270000000000005,No,165
2025-06-09,Hot Dog,3,120,榮耀門市,Food,5.0,97.44,Yes,1510
2025-06-09,Whiskey,1,85,中高站門市,Wine,0.0,97.44,Yes,1510
2025-06-09,Juice,1,40,北投門市,Beverages,4.0,97.44,Yes,1510
2025-06-09,Milk Tea,1,45,豐學門市,Beverages,6.25,97.44,Yes,1510
2025-06-09,Coffee,2,1190,中高站門市,Beverages,0.0,97.44,Yes,1510
2025-06-09,Sake,1,30,中高站門市,Wine,0.0,97.44,Yes,1510
2025-06-10,Toiletries,3,255,豐學門市,Other,6.25,42.79000000000001,No,800
2025-06-10,Whiskey,2,170,中高站門市,Wine,0.0,42.79000000000001,No,800
2025-06-10,Sandwich,1,35,豐學門市,Food,6.25,42.79000000000001,No,800
2025-06-10,Bento,1,85,豐學門市,Food,6.25,42.79000000000001,No,800
2025-06-10,Coffee,3,255,榮耀門市,Beverages,5.0,42.79000000000001,No,800
2025-06-11,Bento,2,170,豐學門市,Food,6.25,13.77,No,375
2025-06-11,Sandwich,2,70,北投門市,Food,4.0,13.77,No,375
2025-06-11,Milk Tea,3,135,豐學門市,Beverages,6.25,13.77,No,375
2025-06-12,Coffee,2,170,冠桃園門市,Beverages,3.38,12.92000000000001,No,290
2025-06-12,Sake,3,90,北投門市,Wine,4.0,12.92000000000001,No,290
2025-06-12,Stationery,1,30,冠桃園門市,Other,3.38,12.92000000000001,No,290
2025-06-13,Parcel Pickup,1,35,豐學門市,Other,6.25,109.2,Yes,2210
2025-06-13,Black Tea,3,105,冠桃園門市,Beverages,3.38,109.2,Yes,2210
2025-06-13,Bento,2,1530,中高站門市,Food,0.0,109.2,Yes,2210
2025-06-13,Milk Tea,2,540,榮耀門市,Beverages,5.0,109.2,Yes,2210
2025-06-14,Hot Dog,1,40,豐學門市,Food,6.25,87.74000000000001,Yes,1275
2025-06-14,Black Tea,1,35,北投門市,Beverages,4.0,87.74000000000001,Yes,1275
2025-06-14,Stationery,3,90,豐學門市,Other,6.25,87.74000000000001,Yes,1275
2025-06-14,Juice,2,80,榮耀門市,Beverages,5.0,87.74000000000001,Yes,1275
2025-06-14,Coffee,1,85,榮耀門市,Beverages,5.0,87.74000000000001,Yes,1275
2025-06-14,Beer,3,945,冠桃園門市,Wine,3.38,87.74000000000001,Yes,1275
2025-06-15,Toiletries,1,85,榮耀門市,Other,5.0,57.14000000000001,No,540
2025-06-15,Whiskey,2,170,中高站門市,Wine,0.0,57.14000000000001,No,540
2025-06-15,Sandwich,1,35,北投門市,Food,4.0,57.14000000000001,No,540
2025-06-15,Sake,3,90,中高站門市,Wine,0.0,57.14000000000001,No,540
2025-06-15,Juice,3,120,豐學門市,Beverages,6.25,57.14000000000001,No,540
2025-06-15,Hot Dog,1,40,豐學門市,Food,6.25,57.14000000000001,No,540
2025-06-16,Bento,1,595,豐學門市,Food,6.25,89.15,Yes,2155
2025-06-16,Whiskey,2,1530,冠桃園門市,Wine,3.38,89.15,Yes,2155
2025-06-16,Sake,1,30,北投門市,Wine,4.0,89.15,Yes,2155
2025-06-17,Stationery,1,30,榮耀門市,Other,5.0,15.66000000000001,No,260
2025-06-17,Sandwich,2,70,榮耀門市,Food,5.0,15.66000000000001,No,260
2025-06-17,Black Tea,1,35,冠桃園門市,Beverages,3.38,15.66000000000001,No,260
2025-06-17,Rice Ball,3,90,冠桃園門市,Food,3.38,15.66000000000001,No,260
2025-06-17,Parcel Pickup,1,35,榮耀門市,Other,5.0,15.66000000000001,No,260
2025-06-18,Juice,1,40,榮耀門市,Beverages,5.0,56.79000000000001,No,505
2025-06-18,Black Tea,2,70,北投門市,Beverages,4.0,56.79000000000001,No,505
2025-06-18,Milk Tea,1,45,榮耀門市,Beverages,5.0,56.79000000000001,No,505
2025-06-18,Bento,2,170,豐學門市,Food,6.25,56.79000000000001,No,505
2025-06-18,Instant Noodles,2,90,冠桃園門市,Food,3.38,56.79000000000001,No,505
2025-06-18,Green Tea,3,90,北投門市,Beverages,4.0,56.79000000000001,No,505
2025-06-19,Coffee,2,170,榮耀門市,Beverages,5.0,49.45000000000001,No,315
2025-06-19,Juice,2,80,豐學門市,Beverages,6.25,49.45000000000001,No,315
2025-06-19,Sandwich,1,35,北投門市,Food,4.0,49.45000000000001,No,315
2025-06-19,Stationery,1,30,冠桃園門市,Other,3.38,49.45000000000001,No,315
2025-06-20,Instant Noodles,3,135,榮耀門市,Food,5.0,82.27000000000001,Yes,1285
2025-06-20,Coffee,2,170,榮耀門市,Beverages,5.0,82.27000000000001,Yes,1285
2025-06-20,Stationery,3,90,豐學門市,Other,6.25,82.27000000000001,Yes,1285
2025-06-20,Bento,2,850,冠桃園門市,Food,3.38,82.27000000000001,Yes,1285
2025-06-20,Hot Dog,1,40,北投門市,Food,4.0,82.27000000000001,Yes,1285
2025-06-21,Green Tea,1,30,榮耀門市,Beverages,5.0,25.80000000000001,No,170
2025-06-21,Juice,2,80,北投門市,Beverages,4.0,25.80000000000001,No,170
2025-06-21,Sake,2,60,豐學門市,Wine,6.25,25.80000000000001,No,170
2025-06-22,Hot Dog,2,80,冠桃園門市,Food,3.38,29.92000000000001,No,295
2025-06-22,Toiletries,1,85,北投門市,Other,4.0,29.92000000000001,No,295
2025-06-22,Black Tea,2,70,冠桃園門市,Beverages,3.38,29.92000000000001,No,295
2025-06-22,Stationery,2,60,豐學門市,Other,6.25,29.92000000000001,No,295
2025-06-23,Whiskey,1,85,豐學門市,Wine,6.25,50.54000000000001,No,765
2025-06-23,Rice Ball,1,30,中高站門市,Food,0.0,50.54000000000001,No,765
2025-06-23,Parcel Pickup,1,35,中高站門市,Other,0.0,50.54000000000001,No,765
2025-06-23,Beer,3,525,榮耀門市,Wine,5.0,50.54000000000001,No,765
2025-06-23,Milk Tea,2,90,豐學門市,Beverages,6.25,50.54000000000001,No,765
2025-06-24,Black Tea,3,630,中高站門市,Beverages,0.0,51.30000000000001,No,1070
2025-06-24,Green Tea,3,90,榮耀門市,Beverages,5.0,51.30000000000001,No,1070
2025-06-24,Sandwich,1,350,豐學門市,Food,6.25,51.30000000000001,No,1070
2025-06-25,Whiskey,2,170,豐學門市,Wine,6.25,39.12,No,750
2025-06-25,Hot Dog,1,240,北投門市,Food,4.0,39.12,No,750
2025-06-25,Toiletries,2,170,榮耀門市,Other,5.0,39.12,No,750
2025-06-25,Coffee,2,170,榮耀門市,Beverages,5.0,39.12,No,750
2025-06-26,Rice Ball,2,60,榮耀門市,Food,5.0,30.42000000000001,No,285
2025-06-26,Sandwich,3,105,豐學門市,Food,6.25,30.42000000000001,No,285
2025-06-26,Beer,1,35,冠桃園門市,Wine,3.38,30.42000000000001,No,285
2025-06-26,Toiletries,1,85,榮耀門市,Other,5.0,30.42000000000001,No,285
2025-06-27,Coffee,1,85,中高站門市,Beverages,0.0,30.42000000000001,No,330
2025-06-27,Bento,1,85,北投門市,Food,4.0,30.42000000000001,No,330
2025-06-27,Sandwich,2,70,中高站門市,Food,0.0,30.42000000000001,No,330
2025-06-27,Milk Tea,2,90,榮耀門市,Beverages,5.0,30.42000000000001,No,330
2025-06-28,Green Tea,3,90,豐學門市,Beverages,6.25,12.27,No,330
2025-06-28,Instant Noodles,3,135,冠桃園門市,Food,3.38,12.27,No,330
2025-06-28,Parcel Pickup,3,105,冠桃園門市,Other,3.38,12.27,No,330
2025-06-29,Whiskey,3,255,北投門市,Wine,4.0,19.02,No,645
2025-06-29,Milk Tea,3,135,冠桃園門市,Beverages,3.38,19.02,No,645
2025-06-29,Toiletries,3,255,冠桃園門市,Other,3.38,19.02,No,645
2025-06-30,Stationery,2,60,豐學門市,Other,6.25,17.14000000000001,No,440
2025-06-30,Hot Dog,3,120,豐學門市,Food,6.25,17.14000000000001,No,440
2025-06-30,Green Tea,3,90,冠桃園門市,Beverages,3.38,17.14000000000001,No,440
2025-06-30,Whiskey,2,170,冠桃園門市,Wine,3.38,17.14000000000001,No,440
2025-07-01,Whiskey,1,85,北投門市,Wine,4.0,58.07000000000001,No,650
2025-07-01,Bento,3,255,豐學門市,Food,6.25,58.07000000000001,No,650
2025-07-01,Toiletries,2,170,豐學門市,Other,6.25,58.07000000000001,No,650
2025-07-01,Black Tea,3,105,冠桃園門市,Beverages,3.38,58.07000000000001,No,650
2025-07-01,Parcel Pickup,1,35,中高站門市,Other,0.0,58.07000000000001,No,650
2025-07-02,Beer,2,350,北投門市,Wine,4.0,135.19,Yes,2735
2025-07-02,Toiletries,2,170,中高站門市,Other,0.0,135.19,Yes,2735
2025-07-02,Parcel Pickup,2,70,豐學門市,Other,6.25,135.19,Yes,2735
2025-07-02,Stationery,2,60,中高站門市,Other,0.0,135.19,Yes,2735
2025-07-02,Milk Tea,1,45,榮耀門市,Beverages,5.0,135.19,Yes,2735
2025-07-02,Coffee,3,2040,北投門市,Beverages,4.0,135.19,Yes,2735
2025-07-03,Hot Dog,1,40,中高站門市,Food,0.0,12.42000000000001,No,240
2025-07-03,Sake,1,30,中高站門市,Wine,0.0,12.42000000000001,No,240
2025-07-03,Toiletries,2,170,榮耀門市,Other,5.0,12.42000000000001,No,240
2025-07-04,Beer,1,175,北投門市,Wine,4.0,41.24,No,1200
2025-07-04,Green Tea,3,720,豐學門市,Beverages,6.25,41.24,No,1200
2025-07-04,Milk Tea,3,135,豐學門市,Beverages,6.25,41.24,No,1200
2025-07-04,Whiskey,2,170,豐學門市,Wine,6.25,41.24,No,1200
2025-07-05,Milk Tea,1,45,冠桃園門市,Beverages,3.38,34.44000000000001,No,370
2025-07-05,Hot Dog,1,40,中高站門市,Food,0.0,34.44000000000001,No,370
2025-07-05,Stationery,2,60,冠桃園門市,Other,3.38,34.44000000000001,No,370
2025-07-05,Juice,3,120,北投門市,Beverages,4.0,34.44000000000001,No,370
2025-07-05,Beer,3,105,北投門市,Wine,4.0,34.44000000000001,No,370
2025-07-06,Stationery,2,60,榮耀門市,Other,5.0,34.19000000000001,No,345
2025-07-06,Whiskey,1,85,榮耀門市,Wine,5.0,34.19000000000001,No,345
2025-07-06,Instant Noodles,1,45,豐學門市,Food,6.25,34.19000000000001,No,345
2025-07-06,Black Tea,1,35,中高站門市,Beverages,0.0,34.19000000000001,No,345
2025-07-06,Juice,3,120,豐學門市,Beverages,6.25,34.19000000000001,No,345
2025-07-07,Juice,1,40,中高站門市,Beverages,0.0,26.00000000000001,No,160
2025-07-07,Instant Noodles,2,90,榮耀門市,Food,5.0,26.00000000000001,No,160
2025-07-07,Stationery,1,30,豐學門市,Other,6.25,26.00000000000001,No,160
2025-07-08,Parcel Pickup,2,70,冠桃園門市,Other,3.38,64.99000000000001,Yes,890
2025-07-08,Bento,2,170,冠桃園門市,Food,3.38,64.99000000000001,Yes,890
2025-07-08,Instant Noodles,1,315,中高站門市,Food,0.0,64.99000000000001,Yes,890
2025-07-08,Hot Dog,1,40,豐學門市,Food,6.25,64.99000000000001,Yes,890
2025-07-08,Whiskey,3,255,北投門市,Wine,4.0,64.99000000000001,Yes,890
2025-07-08,Juice,1,40,北投門市,Beverages,4.0,64.99000000000001,Yes,890
2025-07-09,Green Tea,1,30,豐學門市,Beverages,6.25,14.52,No,330
2025-07-09,Beer,1,210,中高站門市,Wine,0.0,14.52,No,330
2025-07-09,Stationery,3,90,豐學門市,Other,6.25,14.52,No,330
2025-07-10,Black Tea,1,35,榮耀門市,Beverages,5.0,52.49,No,330
2025-07-10,Parcel Pickup,1,35,豐學門市,Other,6.25,52.49,No,330
2025-07-10,Rice Ball,2,60,冠桃園門市,Food,3.38,52.49,No,330
2025-07-10,Bento,1,85,中高站門市,Food,0.0,52.49,No,330
2025-07-10,Beer,1,35,榮耀門市,Wine,5.0,52.49,No,330
2025-07-10,Juice,2,80,中高站門市,Beverages,0.0,52.49,No,330
2025-07-11,Parcel Pickup,2,70,豐學門市,Other,6.25,53.32000000000001,No,430
2025-07-11,Hot Dog,1,40,中高站門市,Food,0.0,53.32000000000001,No,430
2025-07-11,Sake,3,90,北投門市,Wine,4.0,53.32000000000001,No,430
2025-07-11,Stationery,2,60,榮耀門市,Other,5.0,53.32000000000001,No,430
2025-07-11,Bento,2,170,中高站門市,Food,0.0,53.32000000000001,No,430
2025-07-12,Juice,3,1200,中高站門市,Beverages,0.0,81.87,Yes,2145
2025-07-12,Green Tea,1,30,豐學門市,Beverages,6.25,81.87,Yes,2145
2025-07-12,Milk Tea,3,810,榮耀門市,Beverages,5.0,81.87,Yes,2145
2025-07-12,Black Tea,3,105,中高站門市,Beverages,0.0,81.87,Yes,2145
2025-07-13,Bento,2,170,冠桃園門市,Food,3.38,15.99000000000001,No,325
2025-07-13,Black Tea,1,35,榮耀門市,Beverages,5.0,15.99000000000001,No,325
2025-07-13,Rice Ball,2,60,冠桃園門市,Food,3.38,15.99000000000001,No,325
2025-07-13,Green Tea,2,60,榮耀門市,Beverages,5.0,15.99000000000001,No,325
2025-07-14,Beer,3,105,北投門市,Wine,4.0,33.04000000000001,No,275
2025-07-14,Sake,2,60,冠桃園門市,Wine,3.38,33.04000000000001,No,275
2025-07-14,Rice Ball,1,30,冠桃園門市,Food,3.38,33.04000000000001,No,275
2025-07-14,Parcel Pickup,1,35,冠桃園門市,Other,3.38,33.04000000000001,No,275
2025-07-14,Instant Noodles,1,45,中高站門市,Food,0.0,33.04000000000001,No,275
2025-07-15,Beer,3,630,榮耀門市,Wine,5.0,75.04,Yes,950
2025-07-15,Parcel Pickup,1,35,北投門市,Other,4.0,75.04,Yes,950
2025-07-15,Instant Noodles,1,45,豐學門市,Food,6.25,75.04,Yes,950
2025-07-15,Green Tea,2,60,豐學門市,Beverages,6.25,75.04,Yes,950
2025-07-15,Milk Tea,2,90,中高站門市,Beverages,0.0,75.04,Yes,950
2025-07-15,Stationery,3,90,豐學門市,Other,6.25,75.04,Yes,950
2025-07-16,Sandwich,3,105,北投門市,Food,4.0,30.67000000000001,No,310
2025-07-16,Sake,3,90,北投門市,Wine,4.0,30.67000000000001,No,310
2025-07-16,Coffee,1,85,冠桃園門市,Beverages,3.38,30.67000000000001,No,310
2025-07-16,Green Tea,1,30,榮耀門市,Beverages,5.0,30.67000000000001,No,310
2025-07-17,Whiskey,2,170,冠桃園門市,Wine,3.38,74.07000000000001,Yes,555
2025-07-17,Green Tea,3,90,榮耀門市,Beverages,5.0,74.07000000000001,Yes,555
2025-07-17,Black Tea,1,35,豐學門市,Beverages,6.25,74.07000000000001,Yes,555
2025-07-17,Sandwich,1,35,豐學門市,Food,6.25,74.07000000000001,Yes,555
2025-07-17,Beer,3,105,北投門市,Wine,4.0,74.07000000000001,Yes,555
2025-07-17,Juice,3,120,中高站門市,Beverages,0.0,74.07000000000001,Yes,555
2025-07-18,Juice,2,80,北投門市,Beverages,4.0,80.17000000000002,Yes,1105
2025-07-18,Rice Ball,1,30,榮耀門市,Food,5.0,80.17000000000002,Yes,1105
2025-07-18,Parcel Pickup,1,35,豐學門市,Other,6.25,80.17000000000002,Yes,1105
2025-07-18,Hot Dog,3,120,冠桃園門市,Food,3.38,80.17000000000002,Yes,1105
2025-07-18,Beer,3,840,北投門市,Wine,4.0,80.17000000000002,Yes,1105
2025-07-19,Toiletries,1,85,中高站門市,Other,0.0,31.17000000000001,No,360
2025-07-19,Rice Ball,3,90,豐學門市,Food,6.25,31.17000000000001,No,360
2025-07-19,Parcel Pickup,3,105,榮耀門市,Other,5.0,31.17000000000001,No,360
2025-07-19,Hot Dog,2,80,榮耀門市,Food,5.0,31.17000000000001,No,360
2025-07-20,Rice Ball,3,90,榮耀門市,Food,5.0,13.42000000000001,No,340
2025-07-20,Whiskey,2,170,中高站門市,Wine,0.0,13.42000000000001,No,340
2025-07-20,Hot Dog,2,80,榮耀門市,Food,5.0,13.42000000000001,No,340
2025-07-21,Rice Ball,3,90,中高站門市,Food,0.0,34.19,No,390
2025-07-21,Sake,2,60,北投門市,Wine,4.0,34.19,No,390
2025-07-21,Stationery,1,30,榮耀門市,Other,5.0,34.19,No,390
2025-07-21,Sandwich,3,105,中高站門市,Food,0.0,34.19,No,390
2025-07-21,Black Tea,3,105,中高站門市,Beverages,0.0,34.19,No,390
2025-07-22,Milk Tea,3,135,冠桃園門市,Beverages,3.38,72.02000000000001,Yes,455
2025-07-22,Stationery,1,30,北投門市,Other,4.0,72.02000000000001,Yes,455
2025-07-22,Green Tea,2,60,榮耀門市,Beverages,5.0,72.02000000000001,Yes,455
2025-07-22,Sake,2,60,榮耀門市,Wine,5.0,72.02000000000001,Yes,455
2025-07-22,Whiskey,1,85,中高站門市,Wine,0.0,72.02000000000001,Yes,455
2025-07-22,Toiletries,1,85,豐學門市,Other,6.25,72.02000000000001,Yes,455
2025-07-23,Milk Tea,2,720,冠桃園門市,Beverages,3.38,55.22000000000001,No,920
2025-07-23,Instant Noodles,1,45,豐學門市,Food,6.25,55.22000000000001,No,920
2025-07-23,Black Tea,2,70,榮耀門市,Beverages,5.0,55.22000000000001,No,920
2025-07-23,Coffee,1,85,冠桃園門市,Beverages,3.38,55.22000000000001,No,920
2025-07-24,Toiletries,3,255,中高站門市,Other,0.0,15.82,No,325
2025-07-24,Juice,1,40,北投門市,Beverages,4.0,15.82,No,325
2025-07-24,Rice Ball,1,30,北投門市,Food,4.0,15.82,No,325
2025-07-25,Black Tea,3,105,中高站門市,Beverages,0.0,50.77000000000001,No,370
2025-07-25,Parcel Pickup,3,105,中高站門市,Other,0.0,50.77000000000001,No,370
2025-07-25,Sake,2,60,榮耀門市,Wine,5.0,50.77000000000001,No,370
2025-07-25,Sandwich,2,70,北投門市,Food,4.0,50.77000000000001,No,370
2025-07-25,Stationery,1,30,豐學門市,Other,6.25,50.77000000000001,No,370
2025-07-26,Whiskey,1,85,豐學門市,Wine,6.25,43.76000000000001,No,625
2025-07-26,Sake,3,90,榮耀門市,Wine,5.0,43.76000000000001,No,625
2025-07-26,Black Tea,2,70,冠桃園門市,Beverages,3.38,43.76000000000001,No,625
2025-07-26,Instant Noodles,2,90,豐學門市,Food,6.25,43.76000000000001,No,625
2025-07-26,Sandwich,1,35,豐學門市,Food,6.25,43.76000000000001,No,625
2025-07-26,Bento,3,255,榮耀門市,Food,5.0,43.76000000000001,No,625
2025-07-27,Hot Dog,2,80,冠桃園門市,Food,3.38,82.72,Yes,1180
2025-07-27,Green Tea,2,60,豐學門市,Beverages,6.25,82.72,Yes,1180
2025-07-27,Instant Noodles,2,900,冠桃園門市,Food,3.38,82.72,Yes,1180
2025-07-27,Sandwich,1,35,中高站門市,Food,0.0,82.72,Yes,1180
2025-07-27,Parcel Pickup,3,105,北投門市,Other,4.0,82.72,Yes,1180
2025-07-28,Toiletries,3,255,冠桃園門市,Other,3.38,44.24000000000001,No,945
2025-07-28,Rice Ball,3,90,中高站門市,Food,0.0,44.24000000000001,No,945
2025-07-28,Coffee,3,255,北投門市,Beverages,4.0,44.24000000000001,No,945
2025-07-28,Instant Noodles,2,90,中高站門市,Food,0.0,44.24000000000001,No,945
2025-07-28,Whiskey,3,255,北投門市,Wine,4.0,44.24000000000001,No,945
2025-07-29,Instant Noodles,1,45,中高站門市,Food,0.0,17.44,No,470
2025-07-29,Coffee,2,170,北投門市,Beverages,4.0,17.44,No,470
2025-07-29,Whiskey,2,170,北投門市,Wine,4.0,17.44,No,470
2025-07-29,Toiletries,1,85,中高站門市,Other,0.0,17.44,No,470
2025-07-30,Coffee,2,170,豐學門市,Beverages,6.25,20.96000000000001,No,550
2025-07-30,Whiskey,2,170,北投門市,Wine,4.0,20.96000000000001,No,550
2025-07-30,Instant Noodles,3,135,豐學門市,Food,6.25,20.96000000000001,No,550
2025-07-30,Parcel Pickup,1,35,北投門市,Other,4.0,20.96000000000001,No,550
2025-07-30,Juice,1,40,北投門市,Beverages,4.0,20.96000000000001,No,550
2025-07-31,Rice Ball,2,60,豐學門市,Food,6.25,10.77,No,270
2025-07-31,Black Tea,3,105,榮耀門市,Beverages,5.0,10.77,No,270
2025-07-31,Beer,3,105,榮耀門市,Wine,5.0,10.77,No,270
2025-08-01,Whiskey,3,2040,豐學門市,Wine,6.25,119.44,Yes,3110
2025-08-01,Green Tea,2,300,冠桃園門市,Beverages,3.38,119.44,Yes,3110
2025-08-01,Juice,2,640,冠桃園門市,Beverages,3.38,119.44,Yes,3110
2025-08-01,Sake,3,90,榮耀門市,Wine,5.0,119.44,Yes,3110
2025-08-01,Hot Dog,1,40,冠桃園門市,Food,3.38,119.44,Yes,3110
2025-08-02,Toiletries,3,255,中高站門市,Other,0.0,17.52,No,495
2025-08-02,Milk Tea,3,135,豐學門市,Beverages,6.25,17.52,No,495
2025-08-02,Black Tea,3,105,中高站門市,Beverages,0.0,17.52,No,495
2025-08-03,Stationery,1,30,冠桃園門市,Other,3.38,11.47000000000001,No,250
2025-08-03,Whiskey,1,85,北投門市,Wine,4.0,11.47000000000001,No,250
2025-08-03,Milk Tea,3,135,冠桃園門市,Beverages,3.38,11.47000000000001,No,250
2025-08-04,Sandwich,1,35,北投門市,Food,4.0,28.58000000000001,No,785
2025-08-04,Whiskey,3,255,北投門市,Wine,4.0,28.58000000000001,No,785
2025-08-04,Instant Noodles,2,90,北投門市,Food,4.0,28.58000000000001,No,785
2025-08-04,Beer,2,70,榮耀門市,Wine,5.0,28.58000000000001,No,785
2025-08-04,Coffee,3,255,榮耀門市,Beverages,5.0,28.58000000000001,No,785
2025-08-04,Juice,2,80,北投門市,Beverages,4.0,28.58000000000001,No,785
2025-08-05,Rice Ball,2,60,中高站門市,Food,0.0,45.96000000000001,No,845
2025-08-05,Parcel Pickup,3,105,豐學門市,Other,6.25,45.96000000000001,No,845
2025-08-05,Hot Dog,3,120,榮耀門市,Food,5.0,45.96000000000001,No,845
2025-08-05,Sandwich,1,245,榮耀門市,Food,5.0,45.96000000000001,No,845
2025-08-05,Stationery,2,60,豐學門市,Other,6.25,45.96000000000001,No,845
2025-08-05,Bento,3,255,榮耀門市,Food,5.0,45.96000000000001,No,845
2025-08-06,Rice Ball,1,210,冠桃園門市,Food,3.38,15.62,No,440
2025-08-06,Toiletries,2,170,北投門市,Other,4.0,15.62,No,440
2025-08-06,Green Tea,2,60,北投門市,Beverages,4.0,15.62,No,440
2025-08-07,Bento,3,255,冠桃園門市,Food,3.38,46.39000000000001,No,1355
2025-08-07,Whiskey,2,170,豐學門市,Wine,6.25,46.39000000000001,No,1355
2025-08-07,Hot Dog,3,840,豐學門市,Food,6.25,46.39000000000001,No,1355
2025-08-07,Sake,3,90,豐學門市,Wine,6.25,46.39000000000001,No,1355
2025-08-08,Parcel Pickup,2,70,豐學門市,Other,6.25,72.92000000000002,Yes,860
2025-08-08,Instant Noodles,1,45,冠桃園門市,Food,3.38,72.92000000000002,Yes,860
2025-08-08,Beer,1,35,中高站門市,Wine,0.0,72.92000000000002,Yes,860
2025-08-08,Bento,1,680,榮耀門市,Food,5.0,72.92000000000002,Yes,860
2025-08-08,Stationery,1,30,豐學門市,Other,6.25,72.92000000000002,Yes,860
