Date,Item,Quantity,Price,Location,Category,Location Weight,Total Daily Spending,Abnormal Score,Is Abnormal
2025-06-15,Juice,3,1080,豐學門市,Beverages,6.25,1150,50,No
2025-06-16,Instant Noodles,2,90,豐學門市,Food,6.25,180,40,No
2025-06-16,Sake,2,60,中高站門市,Wine,0.0,180,40,No
2025-06-16,Stationery,1,30,冠桃園門市,Other,3.38,180,40,No
2025-06-17,Black Tea,1,35,榮耀門市,Beverages,5.0,110,0,No
2025-06-17,Parcel Pickup,1,35,榮耀門市,Other,5.0,110,0,No
2025-06-17,Juice,1,40,豐學門市,Beverages,6.25,110,0,No
2025-06-18,Green Tea,3,90,豐學門市,Beverages,6.25,940,60,Yes
2025-06-18,Black Tea,2,70,豐學門市,Beverages,6.25,940,60,Yes
2025-06-18,Juice,2,720,中高站門市,Beverages,0.0,940,60,Yes
2025-06-18,Rice Ball,2,60,榮耀門市,Food,5.0,940,60,Yes
2025-06-19,Bento,2,1020,中高站門市,Food,0.0,1250,90,Yes
2025-06-19,Rice Ball,2,60,北投門市,Food,4.0,1250,90,Yes
2025-06-19,Stationery,3,90,榮耀門市,Other,5.0,1250,90,Yes
2025-06-19,Hot Dog,2,80,北投門市,Food,4.0,1250,90,Yes
2025-06-20,Sandwich,2,70,中高站門市,Food,0.0,365,40,No
2025-06-20,Rice Ball,3,90,中高站門市,Food,0.0,365,40,No
2025-06-20,Milk Tea,1,45,豐學門市,Beverages,6.25,365,40,No
2025-06-20,Hot Dog,3,120,冠桃園門市,Food,3.38,365,40,No
2025-06-20,Juice,1,40,北投門市,Beverages,4.0,365,40,No
2025-06-21,Hot Dog,1,40,豐學門市,Food,6.25,250,0,No
2025-06-21,Juice,3,120,豐學門市,Beverages,6.25,250,0,No
2025-06-21,Green Tea,3,90,中高站門市,Beverages,0.0,250,0,No
2025-06-22,Juice,2,80,榮耀門市,Beverages,5.0,1045,70,Yes
2025-06-22,Instant Noodles,3,135,豐學門市,Food,6.25,1045,70,Yes
2025-06-22,Bento,1,85,豐學門市,Food,6.25,1045,70,Yes
2025-06-22,Hot Dog,3,120,中高站門市,Food,0.0,1045,70,Yes
2025-06-22,Green Tea,1,30,北投門市,Beverages,4.0,1045,70,Yes
2025-06-22,Whiskey,1,595,榮耀門市,Wine,5.0,1045,70,Yes
2025-06-23,Stationery,1,30,冠桃園門市,Other,3.38,495,0,No
2025-06-23,Beer,1,35,冠桃園門市,Wine,3.38,495,0,No
2025-06-23,Bento,1,85,冠桃園門市,Food,3.38,495,0,No
2025-06-23,Milk Tea,2,90,北投門市,Beverages,4.0,495,0,No
2025-06-23,Coffee,3,255,冠桃園門市,Beverages,3.38,495,0,No
2025-06-24,Black Tea,1,35,豐學門市,Beverages,6.25,600,40,No
2025-06-24,Toiletries,2,170,中高站門市,Other,0.0,600,40,No
2025-06-24,Milk Tea,3,135,豐學門市,Beverages,6.25,600,40,No
2025-06-24,Stationery,3,90,榮耀門市,Other,5.0,600,40,No
2025-06-24,Whiskey,2,170,冠桃園門市,Wine,3.38,600,40,No
2025-06-25,Bento,3,255,榮耀門市,Food,5.0,620,50,No
2025-06-25,Beer,1,35,北投門市,Wine,4.0,620,50,No
2025-06-25,Coffee,2,170,豐學門市,Beverages,6.25,620,50,No
2025-06-25,Green Tea,1,30,中高站門市,Beverages,0.0,620,50,No
2025-06-25,Rice Ball,2,60,中高站門市,Food,0.0,620,50,No
2025-06-25,Black Tea,2,70,豐學門市,Beverages,6.25,620,50,No
2025-06-26,Green Tea,2,60,中高站門市,Beverages,0.0,285,40,No
2025-06-26,Sake,2,60,中高站門市,Wine,0.0,285,40,No
2025-06-26,Rice Ball,1,30,榮耀門市,Food,5.0,285,40,No
2025-06-26,Stationery,1,30,豐學門市,Other,6.25,285,40,No
2025-06-26,Parcel Pickup,3,105,北投門市,Other,4.0,285,40,No
2025-06-27,Juice,3,120,北投門市,Beverages,4.0,945,60,Yes
2025-06-27,Instant Noodles,2,540,冠桃園門市,Food,3.38,945,60,Yes
2025-06-27,Bento,3,255,豐學門市,Food,6.25,945,60,Yes
2025-06-27,Green Tea,1,30,北投門市,Beverages,4.0,945,60,Yes
2025-06-28,Whiskey,2,170,北投門市,Wine,4.0,545,40,No
2025-06-28,Toiletries,1,85,冠桃園門市,Other,3.38,545,40,No
2025-06-28,Sake,3,90,北投門市,Wine,4.0,545,40,No
2025-06-28,Juice,3,120,冠桃園門市,Beverages,3.38,545,40,No
2025-06-28,Hot Dog,2,80,榮耀門市,Food,5.0,545,40,No
2025-06-29,Toiletries,1,85,冠桃園門市,Other,3.38,480,40,No
2025-06-29,Stationery,1,30,冠桃園門市,Other,3.38,480,40,No
2025-06-29,Sake,1,270,冠桃園門市,Wine,3.38,480,40,No
2025-06-29,Green Tea,2,60,北投門市,Beverages,4.0,480,40,No
2025-06-29,Sandwich,1,35,中高站門市,Food,0.0,480,40,No
2025-06-30,Beer,2,70,榮耀門市,Wine,5.0,410,0,No
2025-06-30,Toiletries,3,255,豐學門市,Other,6.25,410,0,No
2025-06-30,Coffee,1,85,榮耀門市,Beverages,5.0,410,0,No
2025-07-01,Whiskey,3,2040,冠桃園門市,Wine,3.38,2265,50,No
2025-07-01,Green Tea,3,90,豐學門市,Beverages,6.25,2265,50,No
2025-07-01,Milk Tea,3,135,冠桃園門市,Beverages,3.38,2265,50,No
2025-07-02,Milk Tea,2,90,榮耀門市,Beverages,5.0,905,60,Yes
2025-07-02,Bento,3,255,中高站門市,Food,0.0,905,60,Yes
2025-07-02,Sake,2,60,豐學門市,Wine,6.25,905,60,Yes
2025-07-02,Juice,2,80,中高站門市,Beverages,0.0,905,60,Yes
2025-07-02,Beer,2,420,榮耀門市,Wine,5.0,905,60,Yes
2025-07-03,Juice,2,80,冠桃園門市,Beverages,3.38,1460,70,Yes
2025-07-03,Stationery,2,480,中高站門市,Other,0.0,1460,70,Yes
2025-07-03,Toiletries,3,255,榮耀門市,Other,5.0,1460,70,Yes
2025-07-03,Beer,2,70,中高站門市,Wine,0.0,1460,70,Yes
2025-07-03,Green Tea,3,540,中高站門市,Beverages,0.0,1460,70,Yes
2025-07-03,Black Tea,1,35,榮耀門市,Beverages,5.0,1460,70,Yes
2025-07-04,Instant Noodles,1,45,豐學門市,Food,6.25,2825,100,Yes
2025-07-04,Sandwich,1,35,中高站門市,Food,0.0,2825,100,Yes
2025-07-04,Juice,1,40,北投門市,Beverages,4.0,2825,100,Yes
2025-07-04,Beer,2,70,冠桃園門市,Wine,3.38,2825,100,Yes
2025-07-04,Whiskey,3,2550,冠桃園門市,Wine,3.38,2825,100,Yes
2025-07-04,Coffee,1,85,北投門市,Beverages,4.0,2825,100,Yes
2025-07-05,Hot Dog,1,40,北投門市,Food,4.0,465,40,No
2025-07-05,Whiskey,3,255,中高站門市,Wine,0.0,465,40,No
2025-07-05,Toiletries,2,170,冠桃園門市,Other,3.38,465,40,No
2025-07-06,Black Tea,1,35,北投門市,Beverages,4.0,690,40,No
2025-07-06,Bento,1,85,豐學門市,Food,6.25,690,40,No
2025-07-06,Green Tea,2,60,北投門市,Beverages,4.0,690,40,No
2025-07-06,Coffee,3,255,冠桃園門市,Beverages,3.38,690,40,No
2025-07-06,Whiskey,3,255,豐學門市,Wine,6.25,690,40,No
2025-07-07,Rice Ball,3,90,冠桃園門市,Food,3.38,220,40,No
2025-07-07,Instant Noodles,2,90,中高站門市,Food,0.0,220,40,No
2025-07-07,Hot Dog,1,40,榮耀門市,Food,5.0,220,40,No
2025-07-08,Juice,1,40,豐學門市,Beverages,6.25,325,0,No
2025-07-08,Green Tea,3,90,榮耀門市,Beverages,5.0,325,0,No
2025-07-08,Parcel Pickup,3,105,榮耀門市,Other,5.0,325,0,No
2025-07-08,Rice Ball,3,90,豐學門市,Food,6.25,325,0,No
2025-07-09,Whiskey,2,170,北投門市,Wine,4.0,710,40,No
2025-07-09,Rice Ball,3,90,中高站門市,Food,0.0,710,40,No
2025-07-09,Milk Tea,3,135,北投門市,Beverages,4.0,710,40,No
2025-07-09,Bento,3,255,豐學門市,Food,6.25,710,40,No
2025-07-09,Green Tea,2,60,榮耀門市,Beverages,5.0,710,40,No
2025-07-10,Toiletries,3,255,榮耀門市,Other,5.0,445,40,No
2025-07-10,Juice,3,120,冠桃園門市,Beverages,3.38,445,40,No
2025-07-10,Black Tea,2,70,中高站門市,Beverages,0.0,445,40,No
2025-07-11,Black Tea,3,105,豐學門市,Beverages,6.25,1185,20,No
2025-07-11,Parcel Pickup,2,630,豐學門市,Other,6.25,1185,20,No
2025-07-11,Bento,2,170,冠桃園門市,Food,3.38,1185,20,No
2025-07-11,Juice,1,40,豐學門市,Beverages,6.25,1185,20,No
2025-07-11,Green Tea,1,240,豐學門市,Beverages,6.25,1185,20,No
2025-07-12,Beer,3,630,榮耀門市,Wine,5.0,855,20,No
2025-07-12,Parcel Pickup,2,70,冠桃園門市,Other,3.38,855,20,No
2025-07-12,Black Tea,1,35,冠桃園門市,Beverages,3.38,855,20,No
2025-07-12,Juice,3,120,冠桃園門市,Beverages,3.38,855,20,No
2025-07-13,Milk Tea,1,45,北投門市,Beverages,4.0,510,40,No
2025-07-13,Whiskey,3,255,北投門市,Wine,4.0,510,40,No
2025-07-13,Juice,3,120,中高站門市,Beverages,0.0,510,40,No
2025-07-13,Instant Noodles,2,90,榮耀門市,Food,5.0,510,40,No
2025-07-14,Instant Noodles,2,90,冠桃園門市,Food,3.38,495,50,No
2025-07-14,Juice,3,120,榮耀門市,Beverages,5.0,495,50,No
2025-07-14,Black Tea,1,35,中高站門市,Beverages,0.0,495,50,No
2025-07-14,Sake,3,90,北投門市,Wine,4.0,495,50,No
2025-07-14,Parcel Pickup,2,70,中高站門市,Other,0.0,495,50,No
2025-07-14,Milk Tea,2,90,冠桃園門市,Beverages,3.38,495,50,No
2025-07-15,Instant Noodles,3,135,豐學門市,Food,6.25,1500,90,Yes
2025-07-15,Beer,3,105,冠桃園門市,Wine,3.38,1500,90,Yes
2025-07-15,Sake,2,60,榮耀門市,Wine,5.0,1500,90,Yes
2025-07-15,Hot Dog,3,1200,榮耀門市,Food,5.0,1500,90,Yes
2025-07-16,Instant Noodles,2,90,北投門市,Food,4.0,305,40,No
2025-07-16,Milk Tea,3,135,榮耀門市,Beverages,5.0,305,40,No
2025-07-16,Juice,2,80,冠桃園門市,Beverages,3.38,305,40,No
2025-07-17,Rice Ball,2,60,榮耀門市,Food,5.0,390,40,No
2025-07-17,Milk Tea,2,90,冠桃園門市,Beverages,3.38,390,40,No
2025-07-17,Beer,3,105,中高站門市,Wine,0.0,390,40,No
2025-07-17,Instant Noodles,3,135,北投門市,Food,4.0,390,40,No
2025-07-18,Whiskey,1,85,榮耀門市,Wine,5.0,325,0,No
2025-07-18,Hot Dog,2,80,榮耀門市,Food,5.0,325,0,No
2025-07-18,Black Tea,2,70,榮耀門市,Beverages,5.0,325,0,No
2025-07-18,Green Tea,3,90,冠桃園門市,Beverages,3.38,325,0,No
2025-07-19,Coffee,1,85,榮耀門市,Beverages,5.0,635,50,No
2025-07-19,Sandwich,2,70,中高站門市,Food,0.0,635,50,No
2025-07-19,Juice,2,80,冠桃園門市,Beverages,3.38,635,50,No
2025-07-19,Toiletries,2,170,冠桃園門市,Other,3.38,635,50,No
2025-07-19,Whiskey,2,170,北投門市,Wine,4.0,635,50,No
2025-07-19,Green Tea,2,60,榮耀門市,Beverages,5.0,635,50,No
2025-07-20,Parcel Pickup,2,70,豐學門市,Other,6.25,435,40,No
2025-07-20,Rice Ball,1,30,冠桃園門市,Food,3.38,435,40,No
2025-07-20,Hot Dog,2,80,北投門市,Food,4.0,435,40,No
2025-07-20,Milk Tea,1,225,冠桃園門市,Beverages,3.38,435,40,No
2025-07-20,Sake,1,30,北投門市,Wine,4.0,435,40,No
2025-07-21,Instant Noodles,3,135,中高站門市,Food,0.0,605,50,No
2025-07-21,Green Tea,3,90,榮耀門市,Beverages,5.0,605,50,No
2025-07-21,Sake,3,90,冠桃園門市,Wine,3.38,605,50,No
2025-07-21,Coffee,1,85,榮耀門市,Beverages,5.0,605,50,No
2025-07-21,Milk Tea,3,135,榮耀門市,Beverages,5.0,605,50,No
2025-07-21,Beer,2,70,冠桃園門市,Wine,3.38,605,50,No
2025-07-22,Bento,1,85,冠桃園門市,Food,3.38,495,40,No
2025-07-22,Instant Noodles,1,45,北投門市,Food,4.0,495,40,No
2025-07-22,Green Tea,3,90,豐學門市,Beverages,6.25,495,40,No
2025-07-22,Toiletries,2,170,冠桃園門市,Other,3.38,495,40,No
2025-07-22,Beer,3,105,冠桃園門市,Wine,3.38,495,40,No
2025-07-23,Black Tea,1,245,北投門市,Beverages,4.0,960,70,Yes
2025-07-23,Whiskey,3,255,北投門市,Wine,4.0,960,70,Yes
2025-07-23,Toiletries,2,170,榮耀門市,Other,5.0,960,70,Yes
2025-07-23,Stationery,3,90,豐學門市,Other,6.25,960,70,Yes
2025-07-23,Hot Dog,2,80,冠桃園門市,Food,3.38,960,70,Yes
2025-07-23,Juice,3,120,豐學門市,Beverages,6.25,960,70,Yes
2025-07-24,Milk Tea,3,135,北投門市,Beverages,4.0,670,50,No
2025-07-24,Coffee,3,255,冠桃園門市,Beverages,3.38,670,50,No
2025-07-24,Rice Ball,3,90,中高站門市,Food,0.0,670,50,No
2025-07-24,Instant Noodles,1,45,中高站門市,Food,0.0,670,50,No
2025-07-24,Green Tea,2,60,中高站門市,Beverages,0.0,670,50,No
2025-07-24,Whiskey,1,85,豐學門市,Wine,6.25,670,50,No
2025-07-25,Rice Ball,1,30,冠桃園門市,Food,3.38,600,40,No
2025-07-25,Toiletries,3,255,北投門市,Other,4.0,600,40,No
2025-07-25,Sake,2,60,中高站門市,Wine,0.0,600,40,No
2025-07-25,Whiskey,3,255,豐學門市,Wine,6.25,600,40,No
2025-07-26,Beer,2,70,冠桃園門市,Wine,3.38,410,0,No
2025-07-26,Coffee,1,85,中高站門市,Beverages,0.0,410,0,No
2025-07-26,Hot Dog,2,80,冠桃園門市,Food,3.38,410,0,No
2025-07-26,Milk Tea,2,90,冠桃園門市,Beverages,3.38,410,0,No
2025-07-26,Bento,1,85,冠桃園門市,Food,3.38,410,0,No
2025-07-27,Toiletries,3,2295,北投門市,Other,4.0,2565,90,Yes
2025-07-27,Bento,1,85,冠桃園門市,Food,3.38,2565,90,Yes
2025-07-27,Milk Tea,1,45,北投門市,Beverages,4.0,2565,90,Yes
2025-07-27,Stationery,2,60,豐學門市,Other,6.25,2565,90,Yes
2025-07-27,Juice,2,80,北投門市,Beverages,4.0,2565,90,Yes
2025-07-28,Rice Ball,2,60,豐學門市,Food,6.25,555,40,No
2025-07-28,Whiskey,3,255,榮耀門市,Wine,5.0,555,40,No
2025-07-28,Parcel Pickup,2,70,豐學門市,Other,6.25,555,40,No
2025-07-28,Beer,1,35,豐學門市,Wine,6.25,555,40,No
2025-07-28,Instant Noodles,3,135,北投門市,Food,4.0,555,40,No
2025-07-29,Parcel Pickup,3,105,豐學門市,Other,6.25,1270,20,No
2025-07-29,Sandwich,3,945,豐學門市,Food,6.25,1270,20,No
2025-07-29,Milk Tea,3,135,豐學門市,Beverages,6.25,1270,20,No
2025-07-29,Whiskey,1,85,豐學門市,Wine,6.25,1270,20,No
2025-07-30,Bento,1,85,榮耀門市,Food,5.0,435,40,No
2025-07-30,Parcel Pickup,2,70,中高站門市,Other,0.0,435,40,No
2025-07-30,Stationery,1,30,北投門市,Other,4.0,435,40,No
2025-07-30,Coffee,2,170,中高站門市,Beverages,0.0,435,40,No
2025-07-30,Juice,2,80,冠桃園門市,Beverages,3.38,435,40,No
2025-07-31,Whiskey,2,170,北投門市,Wine,4.0,450,0,No
2025-07-31,Parcel Pickup,3,105,中高站門市,Other,0.0,450,0,No
2025-07-31,Toiletries,1,85,中高站門市,Other,0.0,450,0,No
2025-07-31,Milk Tea,2,90,北投門市,Beverages,4.0,450,0,No
2025-08-01,Juice,2,80,冠桃園門市,Beverages,3.38,210,0,No
2025-08-01,Milk Tea,2,90,中高站門市,Beverages,0.0,210,0,No
2025-08-01,Hot Dog,1,40,中高站門市,Food,0.0,210,0,No
2025-08-02,Toiletries,1,85,豐學門市,Other,6.25,1240,60,Yes
2025-08-02,Coffee,1,85,冠桃園門市,Beverages,3.38,1240,60,Yes
2025-08-02,Rice Ball,2,600,榮耀門市,Food,5.0,1240,60,Yes
2025-08-02,Stationery,2,300,冠桃園門市,Other,3.38,1240,60,Yes
2025-08-02,Whiskey,2,170,榮耀門市,Wine,5.0,1240,60,Yes
2025-08-03,Juice,2,80,冠桃園門市,Beverages,3.38,600,40,No
2025-08-03,Stationery,3,90,中高站門市,Other,0.0,600,40,No
2025-08-03,Toiletries,3,255,中高站門市,Other,0.0,600,40,No
2025-08-03,Instant Noodles,2,90,豐學門市,Food,6.25,600,40,No
2025-08-03,Coffee,1,85,榮耀門市,Beverages,5.0,600,40,No
2025-08-04,Hot Dog,2,80,冠桃園門市,Food,3.38,595,40,No
2025-08-04,Toiletries,2,170,中高站門市,Other,0.0,595,40,No
2025-08-04,Milk Tea,2,90,北投門市,Beverages,4.0,595,40,No
2025-08-04,Bento,3,255,北投門市,Food,4.0,595,40,No
2025-08-05,Sake,1,30,豐學門市,Wine,6.25,300,40,No
2025-08-05,Hot Dog,3,120,北投門市,Food,4.0,300,40,No
2025-08-05,Juice,3,120,豐學門市,Beverages,6.25,300,40,No
2025-08-05,Rice Ball,1,30,榮耀門市,Food,5.0,300,40,No
2025-08-06,Parcel Pickup,3,525,冠桃園門市,Other,3.38,650,40,No
2025-08-06,Beer,1,35,豐學門市,Wine,6.25,650,40,No
2025-08-06,Rice Ball,3,90,北投門市,Food,4.0,650,40,No
2025-08-07,Green Tea,1,30,豐學門市,Beverages,6.25,310,40,No
2025-08-07,Milk Tea,1,45,豐學門市,Beverages,6.25,310,40,No
2025-08-07,Beer,3,105,冠桃園門市,Wine,3.38,310,40,No
2025-08-07,Instant Noodles,1,45,冠桃園門市,Food,3.38,310,40,No
2025-08-07,Whiskey,1,85,北投門市,Wine,4.0,310,40,No
2025-08-08,Parcel Pickup,2,70,冠桃園門市,Other,3.38,285,40,No
2025-08-08,Green Tea,3,90,冠桃園門市,Beverages,3.38,285,40,No
2025-08-08,Rice Ball,3,90,豐學門市,Food,6.25,285,40,No
2025-08-08,Black Tea,1,35,榮耀門市,Beverages,5.0,285,40,No
2025-08-09,Instant Noodles,3,135,冠桃園門市,Food,3.38,275,40,No
2025-08-09,Sake,2,60,北投門市,Wine,4.0,275,40,No
2025-08-09,Juice,2,80,榮耀門市,Beverages,5.0,275,40,No
2025-08-10,Bento,3,255,中高站門市,Food,0.0,530,40,No
2025-08-10,Sandwich,1,35,豐學門市,Food,6.25,530,40,No
2025-08-10,Instant Noodles,2,90,冠桃園門市,Food,3.38,530,40,No
2025-08-10,Black Tea,3,105,冠桃園門市,Beverages,3.38,530,40,No
2025-08-10,Milk Tea,1,45,豐學門市,Beverages,6.25,530,40,No
2025-08-11,Parcel Pickup,3,105,北投門市,Other,4.0,1055,60,Yes
2025-08-11,Coffee,1,850,榮耀門市,Beverages,5.0,1055,60,Yes
2025-08-11,Rice Ball,2,60,中高站門市,Food,0.0,1055,60,Yes
2025-08-11,Hot Dog,1,40,冠桃園門市,Food,3.38,1055,60,Yes
2025-08-12,Rice Ball,3,90,冠桃園門市,Food,3.38,1175,70,Yes
2025-08-12,Toiletries,2,170,中高站門市,Other,0.0,1175,70,Yes
2025-08-12,Whiskey,1,595,榮耀門市,Wine,5.0,1175,70,Yes
2025-08-12,Black Tea,2,70,豐學門市,Beverages,6.25,1175,70,Yes
2025-08-12,Sandwich,1,210,豐學門市,Food,6.25,1175,70,Yes
2025-08-12,Juice,1,40,冠桃園門市,Beverages,3.38,1175,70,Yes
2025-08-13,Rice Ball,2,60,榮耀門市,Food,5.0,2355,100,Yes
2025-08-13,Milk Tea,3,135,榮耀門市,Beverages,5.0,2355,100,Yes
2025-08-13,Hot Dog,2,800,榮耀門市,Food,5.0,2355,100,Yes
2025-08-13,Parcel Pickup,2,70,中高站門市,Other,0.0,2355,100,Yes
2025-08-13,Juice,3,1200,中高站門市,Beverages,0.0,2355,100,Yes
2025-08-13,Green Tea,3,90,北投門市,Beverages,4.0,2355,100,Yes
2025-08-14,Milk Tea,2,90,中高站門市,Beverages,0.0,720,50,No
2025-08-14,Parcel Pickup,1,35,北投門市,Other,4.0,720,50,No
2025-08-14,Coffee,3,255,豐學門市,Beverages,6.25,720,50,No
2025-08-14,Bento,2,170,中高站門市,Food,0.0,720,50,No
2025-08-14,Hot Dog,2,80,榮耀門市,Food,5.0,720,50,No
2025-08-14,Rice Ball,3,90,榮耀門市,Food,5.0,720,50,No
2025-08-15,Whiskey,3,255,豐學門市,Wine,6.25,580,0,No
2025-08-15,Bento,3,255,冠桃園門市,Food,3.38,580,0,No
2025-08-15,Sandwich,2,70,豐學門市,Food,6.25,580,0,No
2025-08-16,Toiletries,3,255,豐學門市,Other,6.25,600,40,No
2025-08-16,Bento,3,255,北投門市,Food,4.0,600,40,No
2025-08-16,Green Tea,3,90,榮耀門市,Beverages,5.0,600,40,No
2025-08-17,Juice,2,80,冠桃園門市,Beverages,3.38,630,40,No
2025-08-17,Coffee,2,170,中高站門市,Beverages,0.0,630,40,No
2025-08-17,Hot Dog,3,120,冠桃園門市,Food,3.38,630,40,No
2025-08-17,Instant Noodles,2,90,榮耀門市,Food,5.0,630,40,No
2025-08-17,Toiletries,2,170,冠桃園門市,Other,3.38,630,40,No
2025-08-18,Stationery,2,60,榮耀門市,Other,5.0,680,50,No
2025-08-18,Rice Ball,3,90,北投門市,Food,4.0,680,50,No
2025-08-18,Sandwich,2,70,中高站門市,Food,0.0,680,50,No
2025-08-18,Beer,2,70,中高站門市,Wine,0.0,680,50,No
2025-08-18,Whiskey,3,255,中高站門市,Wine,0.0,680,50,No
2025-08-18,Milk Tea,3,135,榮耀門市,Beverages,5.0,680,50,No
2025-08-19,Black Tea,3,105,北投門市,Beverages,4.0,600,40,No
2025-08-19,Beer,2,70,榮耀門市,Wine,5.0,600,40,No
2025-08-19,Coffee,1,85,榮耀門市,Beverages,5.0,600,40,No
2025-08-19,Whiskey,2,170,榮耀門市,Wine,5.0,600,40,No
2025-08-19,Toiletries,2,170,豐學門市,Other,6.25,600,40,No
2025-08-20,Rice Ball,3,90,冠桃園門市,Food,3.38,550,50,No
2025-08-20,Milk Tea,2,90,豐學門市,Beverages,6.25,550,50,No
2025-08-20,Hot Dog,1,40,中高站門市,Food,0.0,550,50,No
2025-08-20,Whiskey,3,255,豐學門市,Wine,6.25,550,50,No
2025-08-20,Stationery,1,30,榮耀門市,Other,5.0,550,50,No
2025-08-20,Instant Noodles,1,45,冠桃園門市,Food,3.38,550,50,No
2025-08-21,Hot Dog,3,120,榮耀門市,Food,5.0,1425,90,Yes
2025-08-21,Stationery,1,30,北投門市,Other,4.0,1425,90,Yes
2025-08-21,Bento,1,85,中高站門市,Food,0.0,1425,90,Yes
2025-08-21,Whiskey,2,1190,中高站門市,Wine,0.0,1425,90,Yes
2025-08-22,Instant Noodles,2,630,榮耀門市,Food,5.0,750,40,No
2025-08-22,Stationery,3,90,豐學門市,Other,6.25,750,40,No
2025-08-22,Green Tea,1,30,北投門市,Beverages,4.0,750,40,No
2025-08-23,Juice,1,320,榮耀門市,Beverages,5.0,990,70,Yes
2025-08-23,Black Tea,3,105,冠桃園門市,Beverages,3.38,990,70,Yes
2025-08-23,Green Tea,3,90,冠桃園門市,Beverages,3.38,990,70,Yes
2025-08-23,Bento,1,85,冠桃園門市,Food,3.38,990,70,Yes
2025-08-23,Instant Noodles,3,135,中高站門市,Food,0.0,990,70,Yes
2025-08-23,Whiskey,3,255,北投門市,Wine,4.0,990,70,Yes
2025-08-24,Coffee,2,170,豐學門市,Beverages,6.25,775,50,No
2025-08-24,Whiskey,2,170,中高站門市,Wine,0.0,775,50,No
2025-08-24,Rice Ball,3,90,北投門市,Food,4.0,775,50,No
2025-08-24,Hot Dog,3,120,豐學門市,Food,6.25,775,50,No
2025-08-24,Green Tea,3,90,榮耀門市,Beverages,5.0,775,50,No
2025-08-24,Milk Tea,3,135,冠桃園門市,Beverages,3.38,775,50,No
2025-08-25,Parcel Pickup,1,35,冠桃園門市,Other,3.38,455,50,No
2025-08-25,Rice Ball,3,90,豐學門市,Food,6.25,455,50,No
2025-08-25,Sandwich,2,70,豐學門市,Food,6.25,455,50,No
2025-08-25,Beer,3,105,冠桃園門市,Wine,3.38,455,50,No
2025-08-25,Black Tea,1,35,冠桃園門市,Beverages,3.38,455,50,No
2025-08-25,Juice,3,120,中高站門市,Beverages,0.0,455,50,No
2025-08-26,Coffee,3,255,冠桃園門市,Beverages,3.38,565,50,No
2025-08-26,Rice Ball,1,30,冠桃園門市,Food,3.38,565,50,No
2025-08-26,Toiletries,1,85,中高站門市,Other,0.0,565,50,No
2025-08-26,Bento,1,85,冠桃園門市,Food,3.38,565,50,No
2025-08-26,Hot Dog,2,80,冠桃園門市,Food,3.38,565,50,No
2025-08-26,Stationery,1,30,北投門市,Other,4.0,565,50,No
2025-08-27,Sandwich,3,105,北投門市,Food,4.0,980,70,Yes
2025-08-27,Coffee,3,255,北投門市,Beverages,4.0,980,70,Yes
2025-08-27,Toiletries,3,255,豐學門市,Other,6.25,980,70,Yes
2025-08-27,Instant Noodles,2,90,中高站門市,Food,0.0,980,70,Yes
2025-08-27,Black Tea,3,105,北投門市,Beverages,4.0,980,70,Yes
2025-08-27,Bento,2,170,北投門市,Food,4.0,980,70,Yes
2025-08-28,Sandwich,1,35,冠桃園門市,Food,3.38,395,40,No
2025-08-28,Rice Ball,2,60,榮耀門市,Food,5.0,395,40,No
2025-08-28,Stationery,2,60,中高站門市,Other,0.0,395,40,No
2025-08-28,Parcel Pickup,3,105,北投門市,Other,4.0,395,40,No
2025-08-28,Instant Noodles,3,135,北投門市,Food,4.0,395,40,No
2025-08-29,Bento,1,85,北投門市,Food,4.0,150,0,No
2025-08-29,Parcel Pickup,1,35,冠桃園門市,Other,3.38,150,0,No
2025-08-29,Rice Ball,1,30,北投門市,Food,4.0,150,0,No
2025-08-30,Black Tea,1,35,榮耀門市,Beverages,5.0,1020,60,Yes
2025-08-30,Milk Tea,3,135,冠桃園門市,Beverages,3.38,1020,60,Yes
2025-08-30,Coffee,2,850,豐學門市,Beverages,6.25,1020,60,Yes
2025-08-31,Milk Tea,1,45,豐學門市,Beverages,6.25,775,0,No
2025-08-31,Sandwich,2,70,冠桃園門市,Food,3.38,775,0,No
2025-08-31,Bento,3,255,豐學門市,Food,6.25,775,0,No
2025-08-31,Instant Noodles,1,45,冠桃園門市,Food,3.38,775,0,No
2025-08-31,Sake,2,360,冠桃園門市,Wine,3.38,775,0,No
2025-09-01,Whiskey,2,170,中高站門市,Wine,0.0,1265,70,Yes
2025-09-01,Instant Noodles,2,540,榮耀門市,Food,5.0,1265,70,Yes
2025-09-01,Milk Tea,1,405,榮耀門市,Beverages,5.0,1265,70,Yes
2025-09-01,Green Tea,3,90,榮耀門市,Beverages,5.0,1265,70,Yes
2025-09-01,Stationery,1,30,冠桃園門市,Other,3.38,1265,70,Yes
2025-09-01,Rice Ball,1,30,中高站門市,Food,0.0,1265,70,Yes
2025-09-02,Bento,3,255,豐學門市,Food,6.25,475,0,No
2025-09-02,Green Tea,2,60,榮耀門市,Beverages,5.0,475,0,No
2025-09-02,Hot Dog,1,40,榮耀門市,Food,5.0,475,0,No
2025-09-02,Juice,3,120,榮耀門市,Beverages,5.0,475,0,No
2025-09-03,Hot Dog,3,120,豐學門市,Food,6.25,585,0,No
2025-09-03,Black Tea,3,105,冠桃園門市,Beverages,3.38,585,0,No
